"x","y","dbh [mm]","Tree species"
276.157502783462,420.376191614196,375.314228653442,"A"
52.7823189040646,857.55850863643,68.5369080468081,"B"
245.060311397538,726.151472423226,59.777717392426,"A"
78.2877737656236,434.935589320958,163.278669386636,"B"
218.629535404034,951.442454010248,271.410153335892,"B"
23.3810659265146,459.391021169722,388.780847499147,"B"
424.023325671442,369.568697642535,151.226275949739,"B"
336.652920930646,329.794648336247,355.465263875667,"A"
73.1656212592497,198.942885966972,46.8443303112872,"A"
476.649822317995,537.115318700671,360.058818373363,"B"
52.0212481496856,333.135036751628,263.031190696638,"B"
427.22021904774,642.41059939377,320.032523297705,"A"
303.094692295417,688.81561467424,220.302912096959,"A"
307.861842680722,326.450940221548,223.291263133287,"B"
377.833782462403,102.070936234668,123.561792497057,"A"
254.790209350176,463.768586050719,81.1703483387828,"A"
166.216837242246,94.3161626346409,63.958906903863,"A"
357.331556151621,114.277924178168,271.630792953074,"B"
324.836127692834,356.397181050852,211.71069056727,"B"
320.103062782437,295.483612455428,383.839025979396,"B"
439.299048273824,715.172042371705,133.764054160565,"B"
240.071361651644,100.536808138713,62.0491493516602,"A"
436.090523027815,872.372106648982,34.6919609978795,"B"
193.957006325945,186.559033580124,249.354908615351,"A"
354.955988470465,41.5223618037999,126.339528763201,"B"
6.40343059785664,481.659409822896,164.515675539151,"B"
25.2550404984504,943.87956452556,192.752460881602,"B"
97.433277987875,253.436357015744,300.297177236062,"A"
396.461076219566,797.486178111285,141.02639798075,"B"
469.933384796605,775.716649601236,46.4542706799693,"B"
306.21797114145,369.797635124996,342.786558903754,"A"
369.179107947275,872.150696115568,61.2862195493653,"A"
415.665494627319,649.018559604883,24.5274903951213,"B"
107.183496234939,877.243911614642,248.55676231673,"B"
29.1635958710685,561.900195199996,71.8881346448325,"A"
26.9719598582014,517.806015443057,27.0684953127056,"A"
260.855310014449,74.7724031098187,339.353843841236,"B"
398.892264114693,705.797144211829,38.408171988558,"A"
241.994402371347,154.922208981588,397.627847753465,"A"
401.863197679631,659.421395743266,78.0579718179069,"B"
103.791161091067,534.098637988791,331.178273153491,"B"
463.658292894252,149.162334622815,128.036904137116,"B"
356.921585276723,66.5585866663605,367.945422648918,"A"
347.673397278413,685.70351600647,199.426936653908,"A"
141.564954537898,644.884661538526,372.323950121645,"B"
74.8352052178234,888.591035502031,164.479623737279,"B"
367.845666012727,849.711591843516,15.644975444302,"B"
441.277482546866,764.962529763579,167.64851518441,"A"
205.79743210692,473.008718341589,233.39538624743,"A"
84.6217152429745,303.850064519793,103.973063488957,"B"
59.4306936254725,831.414457177743,175.174088126514,"A"
365.027056657709,98.9609190728515,37.1300202957354,"B"
172.30511107482,458.408799255267,340.571042110678,"A"
227.762795751914,125.419575022534,36.9806982832961,"B"
344.917023205198,673.77365520224,252.445331192575,"A"
136.801347020082,527.377467835322,379.16554475436,"B"
380.851627793163,28.4014462959021,148.264595759101,"B"
383.152778842486,166.392630431801,71.8716005166061,"A"
10.4398377006873,260.727410437539,123.102569493931,"B"
124.510469147936,825.718813342974,349.353920791764,"A"
451.767866499722,407.459673006088,113.287341420073,"A"
185.409105732106,387.014866340905,207.385855743196,"B"
87.6385231968015,895.14695503749,92.3062949092127,"B"
288.050424307585,632.591849192977,287.73598120315,"B"
498.205506009981,837.630558758974,383.491033730097,"A"
